id,premise,hypothesis,lang_abv,language,label
8b0d14218c,"the title v, which operates the request for permission, must open the criticism in public.",must allow public opinion,th,thai,0
d2c7168834,the experts point out that it is not age alone that determines a chinese antique's value the dynasties of the past had their creative ups and downs.,collectors base the price of their chinese antiques off of their age only.,en,english,2
7d508126f5,small towns like louisian lay scattered all over the oil fields; the main train line branched between them.,there was only one town in the oil fields.,en,english,2
3ec78b9eee,"so i did not finish college, but i never read any of the books i had to do.",i threw out of college in 2002.,bg,bulgarian,1
a54d80a4c9,intuitively it seems that it is impossible for the complex world planets that do not have organisms will happen from the big bang.,it seems that things that are not lifeless here by accident.,th,thai,0
88e6badfb0,"regulators may not be totally supportive of a more comprehensive business model because they are concerned that the information would be based on a lot of judgment and, therefore, lack of precision, which could make enforcement of reporting standards difficult.",difficulty of reporting standards can be a huge obstacle for this business model.,en,english,0
fd8b08abec,"on august 25, after the start of the democratic assembly at the atlantic city, n. johnson, then 56, threatened to retire from the presidential match in three recorded talks.",johnson felt a lack of support.,el,greek,1
d3494c9134,"first, get the basics right, that is, the blocking and tackling of financial reporting.",the basics need to be right first.,en,english,0
bd5170cc00,"in a still faintly victorian atmosphere, dinard has preserved all the best assets of a good luxury villas and long, paved promenades, plush hotels, elegant boutiques, discothyques, casino, parks and gardens, and an olympic-size public swimming pool.",dinard maintains a victorian sensibility while also including luxury elements.,en,english,0
7fc0868da7,"along with each step, certain practices proved especially important to the success of their efforts.",no practices were helpful,en,english,2
aea519b02b,i suddenly commented on mary hoang gia ....,i came to royal mary.,vi,vietnamese,0
e8c24ef38d,but there's something.,there's absolutely nothing in there.,en,english,2
04c794b893,rockville was busy with this distressed giving while the angel angel began to tear his flesh in the mclors magazine.,rockefeller was given.,ar,arabic,0
baf8d9d77e,"it's easy to overdose on the many temples, palaces, and museums in india.",you'll find a scarcity of palaces and temples across india.,en,english,2
699cda3b5d,very simply.,not complicatedly.,en,english,0
a5051deb4b,yeah they were my favorite team for a while,they had been my favorite team.,en,english,0
107e6cdc0b,"1,400 years before the construction of the estei palace, milreu was also the large country house of an eminent person.",milreu was 10 miles from everything.,fr,french,1
43f0d888bd,"one difference is that the other groups have to do this because in order to function, they must either give new meanings to existing words and phrases, or invent new words and phrases.",some groups need to make new words that reflect changing times.,bg,bulgarian,1
e0620a1cf3,"this historically renowned freshwater lake, known both as the sea of galilee and lake kinneret meaning a harp, after its shape, is just 58 km 36 miles in circumference.",the sea of galilee has also been known as lake kinneret for hundreds of years.,en,english,1
75d19cb0b4,because i i mean i don't know it's just something i think something we need,"i think we could do without it, but it would change our quality of life greatly.",en,english,2
aee859bf43,jon walked back to the town to the smithy.,jon continued on into the mountains.,en,english,2
a044773c45,the leland act 1 simplify the household definition,the household definition can be simplified.,en,english,0
68c98548f9,"dar chignecto isthmus and new brunswick, who were affiliated to nova scotia, became a separate province in 1784 upon the request of 14,000 loyal refugees.",new brunswick was a state in 1784.,tr,turkish,0
c34e3c518b,"and well, i think we will be at the same level with them about salary and long term reputation","ultimately, we should be able to offer similar salary options.",tr,turkish,0
47e70f26a2,the data would be presented as required supplementary stewardship information accompanying the consolidated financial statements of the federal government but not in individual reports of its component units.,individual reports that focus on its component units wouldn't include the data.,en,english,0
114a0981ad,"my dream is to see every american become a member of the olympic family, so please do whatever it can.",i believe all americans are born athletes.,zh,chinese,1
ec3331392d,population growth is like pollution in the opposite direction.,population growth is vomiting of pollution.,hi,hindi,0
a5143d6482,"the reforms that have been adopted so far have a profound impact on what the government does, how it is organized, and how it serves for the country and its citizens.",reforms have no effect on the government.,ur,urdu,2
44e1508411,"initial demand for land in the new town was not spectacular; in fact, incentives had to be offered to entice buyers.","at first, demand for land in the new town was high and property sold swiftly.",en,english,2
